,subject_uuid,session_date,lab_name,subject_project,performance,performance_easy,n_trials_date,training_day,training_week,subject_nickname,sex,subject_birth_date,institution_short,date_trained,weekend_water_regime
1753,ce22048c-79d2-4498-b385-67baea41258d,2019-11-11,zadorlab,ibl_neuropixel_brainwide_01,0.559876,70.5882,643,31,6,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1754,ce22048c-79d2-4498-b385-67baea41258d,2019-11-12,zadorlab,ibl_neuropixel_brainwide_01,0.62931,90.566,464,32,6,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1755,ce22048c-79d2-4498-b385-67baea41258d,2019-12-06,zadorlab,ibl_neuropixel_brainwide_01,0.674897,87.0813,972,43,8,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1756,ce22048c-79d2-4498-b385-67baea41258d,2019-12-09,zadorlab,ibl_neuropixel_brainwide_01,0.652878,92.5581,1112,44,9,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1757,ce22048c-79d2-4498-b385-67baea41258d,2019-12-11,zadorlab,ibl_neuropixel_brainwide_01,0.62486,88.83250000000001,893,45,9,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1758,ce22048c-79d2-4498-b385-67baea41258d,2019-12-12,zadorlab,ibl_neuropixel_brainwide_01,0.666341,95.2381,1025,46,9,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1759,ce22048c-79d2-4498-b385-67baea41258d,2019-12-13,zadorlab,ibl_neuropixel_brainwide_01,0.717413,92.1951,1005,47,9,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1760,ce22048c-79d2-4498-b385-67baea41258d,2019-12-17,zadorlab,ibl_neuropixel_brainwide_01,0.682008,88.8889,956,48,9,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1761,ce22048c-79d2-4498-b385-67baea41258d,2019-12-18,zadorlab,ibl_neuropixel_brainwide_01,0.679174,85.2941,533,49,10,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1762,ce22048c-79d2-4498-b385-67baea41258d,2019-12-19,zadorlab,ibl_neuropixel_brainwide_01,0.678571,95.1724,812,50,10,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1763,ce22048c-79d2-4498-b385-67baea41258d,2019-12-20,zadorlab,ibl_neuropixel_brainwide_01,0.663848,81.4433,473,51,10,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1764,ce22048c-79d2-4498-b385-67baea41258d,2020-01-02,zadorlab,ibl_neuropixel_brainwide_01,0.515759,73.33330000000001,349,52,10,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1765,ce22048c-79d2-4498-b385-67baea41258d,2020-01-07,zadorlab,ibl_neuropixel_brainwide_01,0.603411,74.7573,469,53,10,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1766,ce22048c-79d2-4498-b385-67baea41258d,2020-01-08,zadorlab,ibl_neuropixel_brainwide_01,0.654226,92.4855,911,54,11,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1767,ce22048c-79d2-4498-b385-67baea41258d,2020-01-09,zadorlab,ibl_neuropixel_brainwide_01,0.705487,90.6977,893,55,11,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1768,ce22048c-79d2-4498-b385-67baea41258d,2020-01-10,zadorlab,ibl_neuropixel_brainwide_01,0.673105,90.0763,673,56,11,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1769,ce22048c-79d2-4498-b385-67baea41258d,2020-01-13,zadorlab,ibl_neuropixel_brainwide_01,0.533784,72.4138,296,57,11,CSH_ZAD_005,F,2019-04-16,CSHL,2019-08-30,CA
1770,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-08-19,zadorlab,ibl_neuropixel_brainwide_01,0.5,50.0,518,0,0,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1771,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-08-22,zadorlab,ibl_neuropixel_brainwide_01,0.480519,48.051899999999996,154,1,0,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1772,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-08-26,zadorlab,ibl_neuropixel_brainwide_01,0.299296,29.9296,284,2,0,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1773,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-08-27,zadorlab,ibl_neuropixel_brainwide_01,0.232227,23.2227,211,3,0,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1774,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-08-29,zadorlab,ibl_neuropixel_brainwide_01,0.346405,34.6405,306,4,1,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1775,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-08-30,zadorlab,ibl_neuropixel_brainwide_01,0.660839,66.0839,286,5,1,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1776,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-03,zadorlab,ibl_neuropixel_brainwide_01,0.954286,95.16130000000001,350,6,1,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1777,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-04,zadorlab,ibl_neuropixel_brainwide_01,0.920981,97.8593,734,7,1,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1778,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-05,zadorlab,ibl_neuropixel_brainwide_01,0.855362,100.0,401,8,1,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1779,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-06,zadorlab,ibl_neuropixel_brainwide_01,0.826144,97.67439999999999,765,9,2,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1780,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-09,zadorlab,ibl_neuropixel_brainwide_01,0.857916,100.0,739,10,2,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1781,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-10,zadorlab,ibl_neuropixel_brainwide_01,0.868908,99.2,595,11,2,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1782,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-13,zadorlab,ibl_neuropixel_brainwide_01,0.797235,100.0,434,12,2,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1783,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-16,zadorlab,ibl_neuropixel_brainwide_01,0.847619,100.0,630,13,2,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1784,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-17,zadorlab,ibl_neuropixel_brainwide_01,0.864865,98.5611,740,14,3,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1785,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-18,zadorlab,ibl_neuropixel_brainwide_01,0.859766,99.1597,599,15,3,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1786,adf9e948-262f-4fa0-84c6-85dae8a384b3,2019-09-24,zadorlab,ibl_neuropixel_brainwide_01,0.735135,97.4359,185,16,3,CSH_ZAD_006,M,2019-05-06,CSHL,2019-09-05,CA
1787,0932d382-3fd4-4688-88d1-a0156cadd488,2019-08-19,zadorlab,ibl_neuropixel_brainwide_01,0.761329,76.1329,331,0,0,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1788,0932d382-3fd4-4688-88d1-a0156cadd488,2019-08-20,zadorlab,ibl_neuropixel_brainwide_01,0.930818,94.46809999999999,318,1,0,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1789,0932d382-3fd4-4688-88d1-a0156cadd488,2019-08-21,zadorlab,ibl_neuropixel_brainwide_01,0.912088,98.7854,546,2,0,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1790,0932d382-3fd4-4688-88d1-a0156cadd488,2019-08-22,zadorlab,ibl_neuropixel_brainwide_01,0.817073,90.6977,492,3,0,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1791,0932d382-3fd4-4688-88d1-a0156cadd488,2019-08-26,zadorlab,ibl_neuropixel_brainwide_01,0.873684,97.7273,760,4,1,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1792,0932d382-3fd4-4688-88d1-a0156cadd488,2019-08-27,zadorlab,ibl_neuropixel_brainwide_01,0.902628,100.0,647,5,1,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1793,0932d382-3fd4-4688-88d1-a0156cadd488,2019-08-29,zadorlab,ibl_neuropixel_brainwide_01,0.859745,100.0,549,6,1,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1794,0932d382-3fd4-4688-88d1-a0156cadd488,2019-08-30,zadorlab,ibl_neuropixel_brainwide_01,0.898901,99.0385,455,7,1,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1795,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-03,zadorlab,ibl_neuropixel_brainwide_01,0.869198,99.0,474,8,1,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1796,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-04,zadorlab,ibl_neuropixel_brainwide_01,0.864985,99.2537,674,9,2,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1797,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-05,zadorlab,ibl_neuropixel_brainwide_01,0.852632,99.43180000000001,855,10,2,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1798,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-06,zadorlab,ibl_neuropixel_brainwide_01,0.843972,99.2188,705,11,2,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1799,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-09,zadorlab,ibl_neuropixel_brainwide_01,0.845946,99.3378,740,12,2,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1800,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-10,zadorlab,ibl_neuropixel_brainwide_01,0.88041,100.0,878,13,2,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1801,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-13,zadorlab,ibl_neuropixel_brainwide_01,0.868565,100.0,913,14,3,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1802,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-16,zadorlab,ibl_neuropixel_brainwide_01,0.873704,100.0,1061,15,3,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1803,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-17,zadorlab,ibl_neuropixel_brainwide_01,0.85628,100.0,828,16,3,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1804,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-18,zadorlab,ibl_neuropixel_brainwide_01,0.894737,100.0,836,17,3,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1805,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-24,zadorlab,ibl_neuropixel_brainwide_01,0.789691,97.1698,485,18,3,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1806,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-25,zadorlab,ibl_neuropixel_brainwide_01,0.796632,96.9325,772,19,4,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1807,0932d382-3fd4-4688-88d1-a0156cadd488,2019-09-26,zadorlab,ibl_neuropixel_brainwide_01,0.862112,99.45049999999999,805,20,4,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA
1808,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-08-19,zadorlab,ibl_neuropixel_brainwide_01,0.512766,51.2766,470,0,0,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1809,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-08-21,zadorlab,ibl_neuropixel_brainwide_01,0.905286,95.9259,454,2,0,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1810,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-08-22,zadorlab,ibl_neuropixel_brainwide_01,0.8,93.038,440,3,0,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1811,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-08-27,zadorlab,ibl_neuropixel_brainwide_01,0.843058,98.9796,497,4,1,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1812,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-08-29,zadorlab,ibl_neuropixel_brainwide_01,0.82669,92.437,577,5,1,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1813,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-08-30,zadorlab,ibl_neuropixel_brainwide_01,0.89781,100.0,411,6,1,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1814,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-03,zadorlab,ibl_neuropixel_brainwide_01,0.846014,100.0,552,7,1,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1815,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-04,zadorlab,ibl_neuropixel_brainwide_01,0.872531,100.0,557,8,1,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1816,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-05,zadorlab,ibl_neuropixel_brainwide_01,0.844406,100.0,572,9,2,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1817,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-06,zadorlab,ibl_neuropixel_brainwide_01,0.84965,99.0909,572,10,2,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1818,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-09,zadorlab,ibl_neuropixel_brainwide_01,0.875758,96.4286,660,11,2,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1819,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-13,zadorlab,ibl_neuropixel_brainwide_01,0.830369,97.7941,731,12,2,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1820,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-16,zadorlab,ibl_neuropixel_brainwide_01,0.855469,96.8421,512,13,2,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1821,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-17,zadorlab,ibl_neuropixel_brainwide_01,0.894583,100.0,683,14,3,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1822,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-24,zadorlab,ibl_neuropixel_brainwide_01,0.839248,97.9798,479,15,3,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1823,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-25,zadorlab,ibl_neuropixel_brainwide_01,0.880374,100.0,535,16,3,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1824,0fbb1324-1ac7-445a-8831-8fc2225338ca,2019-09-26,zadorlab,ibl_neuropixel_brainwide_01,0.876405,100.0,623,17,3,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA
1825,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-10,zadorlab,ibl_neuropixel_brainwide_01,0.421053,42.1053,114,0,0,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1826,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-13,zadorlab,ibl_neuropixel_brainwide_01,0.515337,51.5337,163,1,0,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1827,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-15,zadorlab,ibl_neuropixel_brainwide_01,0.350649,35.0649,154,2,0,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1828,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-16,zadorlab,ibl_neuropixel_brainwide_01,0.393939,39.393899999999995,165,3,0,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1829,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-17,zadorlab,ibl_neuropixel_brainwide_01,0.415842,41.584199999999996,202,4,1,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1830,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-21,zadorlab,ibl_neuropixel_brainwide_01,0.379464,37.946400000000004,224,5,1,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1831,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-22,zadorlab,ibl_neuropixel_brainwide_01,0.237903,23.790300000000002,248,6,1,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1832,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-23,zadorlab,ibl_neuropixel_brainwide_01,0.423676,42.3676,321,7,1,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1833,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-24,zadorlab,ibl_neuropixel_brainwide_01,0.326829,32.6829,205,8,1,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1834,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-27,zadorlab,ibl_neuropixel_brainwide_01,0.217284,21.7284,405,9,2,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1835,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-28,zadorlab,ibl_neuropixel_brainwide_01,0.204918,20.491799999999998,244,10,2,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1836,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-29,zadorlab,ibl_neuropixel_brainwide_01,0.28382,28.382,377,11,2,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1837,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-30,zadorlab,ibl_neuropixel_brainwide_01,0.290123,29.012300000000003,162,12,2,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1838,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-01-31,zadorlab,ibl_neuropixel_brainwide_01,0.322464,32.246399999999994,276,13,2,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1839,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-01,zadorlab,ibl_neuropixel_brainwide_01,0.192893,19.2893,394,14,3,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1840,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-02,zadorlab,ibl_neuropixel_brainwide_01,0.297561,29.756100000000004,410,15,3,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1841,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-03,zadorlab,ibl_neuropixel_brainwide_01,0.253165,25.316499999999998,790,16,3,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1842,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-04,zadorlab,ibl_neuropixel_brainwide_01,0.681922,68.1922,437,17,3,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1843,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-05,zadorlab,ibl_neuropixel_brainwide_01,0.845188,84.5188,478,18,3,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1844,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-06,zadorlab,ibl_neuropixel_brainwide_01,0.708819,71.6216,601,19,4,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1845,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-07,zadorlab,ibl_neuropixel_brainwide_01,0.725203,72.09299999999999,615,20,4,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1846,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-10,zadorlab,ibl_neuropixel_brainwide_01,0.722595,73.8411,447,21,4,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1847,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-11,zadorlab,ibl_neuropixel_brainwide_01,0.841986,86.1953,443,22,4,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1848,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-12,zadorlab,ibl_neuropixel_brainwide_01,0.764244,83.8415,509,23,4,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1849,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-13,zadorlab,ibl_neuropixel_brainwide_01,0.801619,81.4696,494,24,5,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1850,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-14,zadorlab,ibl_neuropixel_brainwide_01,0.810207,91.4729,627,25,5,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1851,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-17,zadorlab,ibl_neuropixel_brainwide_01,0.785915,93.8596,1065,26,5,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1852,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-18,zadorlab,ibl_neuropixel_brainwide_01,0.56,76.1006,700,27,5,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1853,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-19,zadorlab,ibl_neuropixel_brainwide_01,0.681332,88.7574,841,28,5,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1854,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-20,zadorlab,ibl_neuropixel_brainwide_01,0.751938,92.9688,645,29,6,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1855,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-21,zadorlab,ibl_neuropixel_brainwide_01,0.685185,97.1698,540,30,6,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1856,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-24,zadorlab,ibl_neuropixel_brainwide_01,0.653846,91.8182,598,31,6,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1857,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-25,zadorlab,ibl_neuropixel_brainwide_01,0.712883,93.68419999999999,815,32,6,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1858,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-26,zadorlab,ibl_neuropixel_brainwide_01,0.72093,97.56099999999999,1032,33,6,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1859,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-27,zadorlab,ibl_neuropixel_brainwide_01,0.741573,97.7273,445,34,7,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1860,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-02-28,zadorlab,ibl_neuropixel_brainwide_01,0.715805,99.1453,658,35,7,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1861,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-02,zadorlab,ibl_neuropixel_brainwide_01,0.708772,94.6429,570,36,7,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1862,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-03,zadorlab,ibl_neuropixel_brainwide_01,0.724044,93.18180000000001,732,37,7,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1863,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-04,zadorlab,ibl_neuropixel_brainwide_01,0.744792,97.5309,768,38,7,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1864,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-05,zadorlab,ibl_neuropixel_brainwide_01,0.714685,95.7747,715,39,8,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1865,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-06,zadorlab,ibl_neuropixel_brainwide_01,0.708018,97.58059999999999,661,40,8,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1866,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-09,zadorlab,ibl_neuropixel_brainwide_01,0.731469,96.68870000000001,715,41,8,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1867,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-10,zadorlab,ibl_neuropixel_brainwide_01,0.749644,98.58160000000001,703,42,8,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1868,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-11,zadorlab,ibl_neuropixel_brainwide_01,0.724602,97.38560000000001,817,43,8,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1869,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-12,zadorlab,ibl_neuropixel_brainwide_01,0.747191,98.4375,356,44,9,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1870,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-13,zadorlab,ibl_neuropixel_brainwide_01,0.756567,95.7265,571,45,9,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1871,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-16,zadorlab,ibl_neuropixel_brainwide_01,0.72191,99.2958,712,46,9,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1872,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-17,zadorlab,ibl_neuropixel_brainwide_01,0.704514,97.9866,731,47,9,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1873,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-18,zadorlab,ibl_neuropixel_brainwide_01,0.727869,98.3146,915,48,9,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1874,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-19,zadorlab,ibl_neuropixel_brainwide_01,0.745743,98.20360000000001,881,49,10,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1875,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-20,zadorlab,ibl_neuropixel_brainwide_01,0.718153,97.6923,628,50,10,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1876,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-21,zadorlab,ibl_neuropixel_brainwide_01,0.809605,100.0,583,51,10,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
1877,5f756084-afaf-4c88-96b5-ed29401dbd2f,2020-03-22,zadorlab,ibl_neuropixel_brainwide_01,0.682266,92.2222,406,52,10,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA
