,subject_uuid,session_date,subject_nickname,sex,subject_birth_date,ear_mark,subject_line,subject_source,protocol_number,subject_description,subject_ts,subject_strain,avg_weight,session_day,condition
131,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-09-09,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1589538752654525,34,6
132,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-09-10,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.138557789079438,35,6
133,063bc242-80a7-4356-abfe-bc9d475fa8e1,2018-09-11,IBL_16,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1390109605157053,36,6
134,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-06,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9787928211989989,0,1
135,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-07,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9874025969154435,1,1
136,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-08,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9932934415021595,2,1
137,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-09,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0059815274826824,3,1
138,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-10,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0345296129007153,4,1
139,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-11,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0875475599032178,5,2
140,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-12,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.132862041565852,6,2
141,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-13,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.178176523228486,7,2
142,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-14,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1591444374729591,8,2
143,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-15,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1750045233409838,9,2
144,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-16,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1691135923237532,10,2
145,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-17,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.18452052300349,11,2
146,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-19,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1940366090965109,13,4
147,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-20,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.217147005116116,14,4
148,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-21,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2067246086465189,15,4
149,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-22,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.216693849927828,16,4
150,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-23,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.239351090759145,17,4
151,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-25,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2570237109498075,19,4
152,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-26,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2434294010232232,20,4
153,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-27,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2574768661380955,21,4
154,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-28,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.27469633114047,22,4
155,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-29,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2434294010232232,23,6
156,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-30,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.249320245609939,24,6
157,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-08-31,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.239351090759145,25,6
158,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-09-01,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.248867090421651,26,6
159,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-09-02,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2511328663630914,27,6
160,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-09-04,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2506797111748034,29,6
161,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-09-05,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2321007806075646,30,6
162,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-09-06,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.203552608759017,31,6
163,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-09-07,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.2130686948520377,32,6
164,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-09-08,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1872394541332185,33,6
165,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-09-09,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1863331437566424,34,6
166,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-09-10,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1967554537957248,35,6
167,24ccb0ca-c7cb-4cf0-844c-bd426af9bc56,2018-09-11,IBL_17,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.1763639024753336,36,6
