,subject_uuid,subject_nickname,subject_birth_date,sex,subject_strain,subject_line,session_date,avg_weight
368,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-04,26.639999389648438
369,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-12,22.450000762939453
370,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-02-24,28.100000381469727
371,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-05,26.149999618530273
372,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-13,22.719999313354492
373,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-02-25,27.700000762939453
374,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-06,25.6200008392334
375,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-14,23.020000457763672
376,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-02-26,28.100000381469727
377,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-07,25.440000534057617
378,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-15,23.459999084472656
379,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-02-27,28.270000457763672
380,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-08,24.75
381,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-16,23.229999542236328
382,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-02-28,28.190000534057617
383,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-09,22.8799991607666
384,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-17,23.420000076293945
385,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-02,28.850000381469727
386,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-10,23.010000228881836
387,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-18,23.600000381469727
388,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-03,27.170000076293945
389,db4ba87b-84cf-497b-89c4-085805f66ec3,CSHL068,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-11,22.219999313354492
390,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-02-25,24.899999618530273
391,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-03-06,23.729999542236328
392,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-02-26,24.3799991607666
393,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-03-09,26.3700008392334
394,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-02-27,23.81999969482422
395,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-03-10,25.6299991607666
396,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-02-28,24.219999313354492
397,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-03-11,24.729999542236328
398,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-03-02,26.549999237060547
399,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-03-12,25.0
400,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-03-03,25.0
401,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-03-13,24.5
402,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-03-04,24.34000015258789
403,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-02-24,25.8149995803833
404,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,CSHL046,2019-08-06,M,C57BL/6J,C57BL/6J,2020-03-05,24.15999984741211
405,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-02-26,21.6200008392334
406,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-09,21.280000686645508
407,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-02-27,21.1299991607666
408,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-10,21.299999237060547
409,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-02-28,20.84000015258789
410,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-11,20.969999313354492
411,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-02,22.719999313354492
412,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-12,20.799999237060547
413,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-03,21.610000610351562
414,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-13,21.100000381469727
415,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-04,23.309999465942383
416,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-02-24,23.700000762939453
417,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-05,20.209999084472656
418,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-02-25,22.270000457763672
419,e0ad64a7-83a1-41ea-abff-738876bbaaca,CSHL025,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-06,20.1200008392334
420,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-02-27,28.719999313354492
421,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-08,23.6200008392334
422,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-16,22.649999618530273
423,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-02-28,28.760000228881836
424,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-09,23.899999618530273
425,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-17,22.459999084472656
426,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-02,29.350000381469727
427,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-10,23.639999389648438
428,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-18,22.100000381469727
429,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-03,27.969999313354492
430,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-11,22.920000076293945
431,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-04,27.81999969482422
432,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-12,22.719999313354492
433,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-02-24,28.5
434,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-05,27.290000915527344
435,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-13,22.260000228881836
436,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-02-25,28.1200008392334
437,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-06,26.65999984741211
438,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-14,22.8799991607666
439,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-02-26,28.5
440,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-07,24.530000686645508
441,e1f37a73-ad60-49b2-8fbb-ee872cd9805b,CSHL069,2019-04-16,F,C57BL/6J,C57BL/6J,2020-03-15,22.729999542236328
442,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-02,31.549999237060547
443,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-16,27.31999969482422
444,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-03,28.139999389648438
445,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-17,25.459999084472656
446,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-04,27.75
447,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-18,24.959999084472656
448,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-02-24,30.979999542236328
449,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-05,27.739999771118164
450,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-02-25,32.5
451,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-06,26.6200008392334
452,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-02-26,31.899999618530273
453,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-07,26.18000030517578
454,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-02-27,31.100000381469727
455,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-08,25.950000762939453
456,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-02-28,31.889999389648438
457,ea16f098-67d7-48ba-90d4-bac7966cc016,CSHL061,2019-08-13,M,C57BL/6J,C57BL/6J,2020-03-09,25.829999923706055
458,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-03-02,24.700000762939453
459,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-03-03,23.360000610351562
460,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-03-04,23.579999923706055
461,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-02-24,23.8700008392334
462,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-03-05,23.06999969482422
463,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-02-25,23.219999313354492
464,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-03-06,22.3700008392334
465,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-02-26,23.139999389648438
466,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-03-07,22.299999237060547
467,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-02-27,23.0
468,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-03-08,22.530000686645508
469,ed8918e4-6a37-4b3d-9b4d-daa14eca0c70,CSHL059,2019-10-15,M,C57BL/6J,C57BL/6J,2020-02-28,23.15999984741211
470,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-02-25,21.260000228881836
471,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-06,20.229999542236328
472,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-02-26,21.729999542236328
473,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-09,21.0
474,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-02-27,21.360000610351562
475,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-10,21.540000915527344
476,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-02-28,20.969999313354492
477,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-11,21.399999618530273
478,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-02,21.700000762939453
479,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-12,21.799999237060547
480,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-03,20.65999984741211
481,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-13,21.899999618530273
482,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-04,20.3799991607666
483,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-14,21.510000228881836
484,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-02-24,21.719999313354492
485,f2889c72-ce0c-465b-8af2-cfa8b4c9a8c4,CSHL024,2019-02-19,F,C57BL/6J,C57BL/6J,2020-03-05,20.200000762939453
486,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-02-25,29.450000762939453
487,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-03-06,27.34000015258789
488,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-02-26,28.780000686645508
489,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-03-09,31.440000534057617
490,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-02-27,28.450000762939453
491,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-03-11,29.200000762939453
492,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-02-28,28.110000610351562
493,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-03-12,29.440000534057617
494,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-03-02,31.43000030517578
495,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-03-13,28.799999237060547
496,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-03-03,29.399999618530273
497,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-03-14,28.25
498,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-03-04,27.979999542236328
499,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-02-24,31.670000076293945
500,f2cbdf1c-84bf-4752-98ef-de7029be3a24,CSHL027,2019-02-19,M,C57BL/6J,C57BL/6J,2020-03-05,27.700000762939453
501,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-02-26,32.599998474121094
502,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-07,29.799999237060547
503,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-15,29.739999771118164
504,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-02-27,32.939998626708984
505,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-08,29.520000457763672
506,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-16,29.719999313354492
507,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-02-28,33.22999954223633
508,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-09,28.709999084472656
509,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-17,30.219999313354492
510,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-02,33.15999984741211
511,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-10,29.0
512,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-18,30.239999771118164
513,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-03,30.459999084472656
514,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-11,29.31999969482422
515,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-04,29.420000076293945
516,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-12,29.8700008392334
517,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-02-24,33.63999938964844
518,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-05,29.450000762939453
519,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-13,29.8799991607666
520,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-02-25,33.0099983215332
521,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-06,29.06999969482422
522,f9009d7c-870e-44e6-b18d-32af0a2eb08d,CSHL074,2019-04-02,M,C57BL/6J,C57BL/6J,2020-03-14,30.059999465942383
