,subject_uuid,session_date,subject_nickname,sex,subject_birth_date,ear_mark,subject_line,subject_source,protocol_number,subject_description,subject_ts,subject_strain,avg_weight,session_day,condition
264,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-19,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,1.01052273110261,10,1
265,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-28,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9708078801131543,19,6
266,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-06,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9505092102926592,28,6
267,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-14,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.8772572655415959,36,6
268,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-26,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9178546893493625,48,5
269,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-11,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,1.023761070876946,2,1
270,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-20,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,1.032586546559727,11,1
271,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-29,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9708078801131543,20,6
272,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-07,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9310930291236987,29,6
273,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-17,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.8604888028275686,39,6
274,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-27,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.92668024919892,49,5
275,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-12,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9884589156454927,3,1
277,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-30,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9884589156454927,21,6
278,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-08,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9090292136665816,30,6
279,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-19,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.8860828253911534,41,5
280,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-13,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9884589156454927,4,1
281,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-22,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,1.01052273110261,13,1
282,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-31,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9928716955702714,22,6
283,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-09,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9046164337418029,31,6
284,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-20,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.8931432396040888,42,5
285,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-14,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9708078801131543,5,1
286,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-24,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.984046135720714,15,1
287,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-01,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9663951001883756,23,6
288,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-10,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.869314362677126,32,6
289,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-21,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9346232362301664,43,5
290,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-15,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9972844754950502,6,1
291,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-25,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9575696245055946,16,6
292,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-02,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9752206600379331,24,6
293,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-11,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.8825526182846857,33,6
294,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-23,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9310930291236987,45,5
295,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-16,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9972844754950502,7,1
296,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-26,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9399185048064796,17,6
297,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-04,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9531568445808158,26,6
298,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-12,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.8737270584351282,34,6
299,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-24,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9390360161549451,46,5
300,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-09,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,1.006109951177831,0,1
301,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-17,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,1.001697255419829,8,1
302,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-08-27,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9443312847312584,18,6
303,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-05,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9619823202635969,27,6
304,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-13,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.8560760229027898,35,6
305,be2c4e29-f9a6-4e23-b3b9-d1b97bcacff0,2018-09-25,IBL_27,M,2018-04-23,,C57BL/6NCrl,Charles River,1,"Escaped the animal room on Friday the 28th of September, had to be put down.",2019-08-06 21:30:42,C57BL/6N,0.9430075096705683,47,5
306,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-10,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,1.0654170955806124,1,1
307,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-19,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9746416630947399,10,1
308,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-28,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,1.0033076131235794,19,6
309,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-07,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9411981306665465,29,6
310,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-17,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.912532180637707,39,6
311,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-27,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9077545071118099,49,5
312,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-11,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,1.0080852866494765,2,1
313,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-20,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9937522660717852,11,1
314,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-29,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9985299395976823,20,6
315,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-08,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9268651100888552,30,6
316,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-19,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9555310601176946,41,5
317,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-10-01,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9220874365629581,53,5
318,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-12,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,1.0271958896265216,3,1
320,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-30,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9650864071694888,21,6
321,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-09,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9364204571406494,31,6
322,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-20,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9607865101088358,42,5
323,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-10-03,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.8599779541059251,55,5
324,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-13,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.979419336620637,4,1
325,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-22,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,1.0033076131235794,13,1
326,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-31,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.984197010146534,22,6
327,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-10,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9077545071118099,32,6
328,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-21,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9870635778114552,43,5
329,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-14,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.979419336620637,5,1
330,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-24,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9746416630947399,15,1
331,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-01,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9937522660717852,23,6
332,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-11,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9173098541636041,33,6
333,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-23,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9364204571406494,45,5
334,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-15,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9698639895688428,6,1
335,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-25,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.984197010146534,16,6
336,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-02,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9985299395976823,24,6
337,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-12,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9173098541636041,34,6
338,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-24,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9732084248255509,46,5
339,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-16,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,1.0128629601753736,7,1
340,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-26,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9985299395976823,17,6
341,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-04,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.979419336620637,26,6
342,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-13,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.8886439041347646,35,6
343,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-25,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9340315748144293,47,5
344,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-09,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,1.0271958896265216,0,1
345,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-17,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.984197010146534,8,1
346,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-08-27,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,1.0033076131235794,18,6
347,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-05,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9985299395976823,27,6
348,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-14,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.9306872306842643,36,6
349,dcf2d0f5-08ff-4ceb-8adb-2eea94b90238,2018-09-26,IBL_22,M,2018-04-23,,C57BL/6NCrl,Charles River,1,Headbar came off in cage. Euthanized by Anne,2019-08-06 21:30:42,C57BL/6N,0.8886439041347646,48,5
350,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-15,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9289740857694898,6,1
351,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-25,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0056369427324559,16,6
352,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-04,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0597519714232873,26,6
353,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-12,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0372040571376853,34,6
354,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-24,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9907553227444974,46,5
355,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-16,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9785795144005073,7,1
356,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-26,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9966178286262953,17,6
357,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-05,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0777902856490753,27,6
358,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-13,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.023675342971711,35,6
359,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-25,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.971364188710192,47,5
360,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-17,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9605411141612522,8,1
361,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-27,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9875986285066679,18,6
362,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-06,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0723788343880722,28,6
363,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-14,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0543404341488172,36,6
364,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-26,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9199548856498623,48,5
365,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-10,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0507327713036596,1,1
366,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-19,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9785795144005073,10,1
367,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-28,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0011274286861092,19,6
368,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-07,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0597519714232873,29,6
369,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-17,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0552423713634733,39,6
370,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-27,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9470123999952779,49,5
371,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-11,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0281848570180578,2,1
372,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-20,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.023675342971711,11,1
373,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-29,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0191657429118972,20,6
374,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-08,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0417136571974992,30,6
375,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-19,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0489289828878143,41,5
376,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-10-01,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9375423172817893,53,5
